all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_MuTect2,rate_SomaticSniper,rate_VarDict,rate_MuSE,rate_Strelka,vtype,grouping,run,flags,callerset,denom,vaf_bin,lc
all,56214,3,7057,0.1255381221759704,0.12282473385801734,0.12830268570258513,0.29229373465684705,0.4726106189442725,56214,0.8744618778240296,0.707706265343153,0.2479013550455532,-0.16945837913418876,0.3096381684277938,,0.8027003949194151,,0.30549329348560855,indel,all,NS_380X,strict,shared3,union,,
,23538,3,170,0.0072223638371994225,0.006218121663400703,0.008387424781304584,0.028592063896677712,0.3452714759112924,23538,0.9927776361628006,0.9714079361033223,0.027095701318362864,-0.4638910903705153,0.20592233834650353,,0.8028294672444558,,0.027062622142917835,indel,vaf_bin,NS_380X,strict,shared3,union,<5%,
,6273,3,325,0.05180934162282799,0.046593639418697895,0.05757363374093664,0.11892236569424518,0.39024390243902435,6273,0.948190658377172,0.8810776343057548,0.13710052867048708,-0.32825708061002196,0.18284712258887295,,0.8432966682608003,,0.14458791646739996,indel,vaf_bin,NS_380X,strict,shared3,union,5-10%,
,4953,3,600,0.12113870381586916,0.11234419587025105,0.13052043250684975,0.2875025237229962,0.46954707584628846,4953,0.8788612961841308,0.7124974762770039,0.2373578150235397,-0.1761781206143053,0.34766807995154453,,0.7272360185746013,,0.33373712901271957,indel,vaf_bin,NS_380X,strict,shared3,union,10-20%,
,21450,3,5962,0.27794871794871795,0.27199372234518776,0.2839832331905114,0.6334731934731934,0.6371406371406371,21450,0.7220512820512821,0.3665268065268065,0.4487802826942737,-0.041053742100590526,0.45174825174825173,,0.8081118881118882,,0.6515617715617715,indel,vaf_bin,NS_380X,strict,shared3,union,>=20%,
,9774,3,3052,0.3122570083896051,0.3031451200885881,0.32151641533759184,0.6042561898915491,0.6388377327603847,9774,0.6877429916103949,0.395743810108451,0.47190299045043343,0.006399072287866361,0.449048496009822,,0.8314917127071824,,0.6359729895641498,indel,lc,NS_380X,strict,shared3,union,,False
,46440,3,4005,0.08624031007751938,0.0837212779260543,0.0888277879372022,0.2266365202411714,0.4376256101062303,46440,0.9137596899224806,0.7733634797588286,0.1918842004945698,-0.23760620029372012,0.280297157622739,,0.796640826873385,,0.23593884582256675,indel,lc,NS_380X,strict,shared3,union,,True
,2511,3,128,0.050975706889685383,0.0430379485368546,0.060285248203564866,0.12783751493428913,0.39293774060799147,2511,0.9490242931103147,0.8721624850657109,0.10668213709979384,-0.32616968871342383,0.49143767423337315,,0.6125049780963759,,0.07487056949422541,indel,vaf_bin+lc,NS_380X,strict,shared3,union,<5%,False
,21027,3,42,0.00199743187330575,0.0014781557871850937,0.002698636615186991,0.016740381414371997,0.33957927109589253,21027,0.9980025681266943,0.983259618585628,0.0140118335689432,-0.48336673693195864,0.17182669900603986,,0.8255576163979645,,0.021353497883673373,indel,vaf_bin+lc,NS_380X,strict,shared3,union,<5%,True
,734,3,226,0.3079019073569482,0.2755784097145566,0.34222566373677,0.4305177111716621,0.5794732061762035,734,0.6920980926430518,0.5694822888283378,0.4582033113985779,0.053284765431931835,0.39373297002724794,,0.885558583106267,,0.4591280653950954,indel,vaf_bin+lc,NS_380X,strict,shared3,union,5-10%,False
,5539,3,99,0.017873262321718722,0.014703503017332593,0.021711296200763446,0.07763134139736415,0.36516820123969423,5539,0.9821267376782813,0.9223686586026358,0.07203063182183368,-0.41219495323109345,0.15490160678822892,,0.837696335078534,,0.10290666185231992,indel,vaf_bin+lc,NS_380X,strict,shared3,union,5-10%,True
,656,3,355,0.5411585365853658,0.5028973103832127,0.5789405300224383,0.7347560975609756,0.7586382113821138,656,0.45884146341463417,0.2652439024390244,0.6633862192917319,0.16470828779920307,0.6051829268292683,,0.850609756097561,,0.8201219512195121,indel,vaf_bin+lc,NS_380X,strict,shared3,union,10-20%,False
,4297,3,245,0.057016523155690016,0.05047105506573021,0.064353326058076,0.2192227135210612,0.4254130788922504,4297,0.9429834768443099,0.7807772864789388,0.15275111760279772,-0.2859268200670076,0.30835466604607864,,0.708401210146614,,0.2594833604840586,indel,vaf_bin+lc,NS_380X,strict,shared3,union,10-20%,True
,5873,3,2343,0.3989443214711391,0.3864906279176883,0.41153012722478677,0.815085986718883,0.7380101027300073,5873,0.6010556785288609,0.18491401328111698,0.5662039704997605,-0.0362071824246398,0.42039843350927975,,0.9162268006129747,,0.8774050740677678,indel,vaf_bin+lc,NS_380X,strict,shared3,union,>=20%,False
,15577,3,3619,0.23232971689028697,0.22576417874417765,0.23902724333405112,0.5649996790139308,0.5991097986347392,15577,0.7676702831097131,0.4350003209860692,0.3994013179738303,-0.06542187779357585,0.4635680811452783,,0.7673492970405085,,0.566412017718431,indel,vaf_bin+lc,NS_380X,strict,shared3,union,>=20%,True
all,109365,3,35696,0.32639327024185066,0.32362044739100854,0.3291782885789843,0.3557719562931468,0.5607217421783325,109365,0.6736067297581493,0.6442280437068532,0.5092692961588483,0.08841313666803678,0.3856809765464271,,0.9543912586293604,,0.34209299135921,snv,all,IL_T_1,strict,shared3,union_hc,,
,9403,3,15,0.0015952355631181539,0.0009670049039620115,0.0026305319492780687,0.0508348399446985,0.35081002516927223,9403,0.9984047644368819,0.9491651600553015,0.06987586302177193,-0.4613074207988717,0.23215994895246198,,0.7719876635116453,,0.04828246304370946,snv,vaf_bin,IL_T_1,strict,shared3,union_hc,<5%,
,44286,3,2589,0.058460913155398996,0.05631389155237489,0.06068452813351645,0.0880187869755679,0.3821599000436557,44286,0.941539086844601,0.9119812130244321,0.2259101918929812,-0.32921701650430374,0.10901865149257102,,0.9756130605608996,,0.06184798807749627,snv,vaf_bin,IL_T_1,strict,shared3,union_hc,5-10%,
,19310,3,5857,0.30331434489901604,0.2968703074687352,0.3098366225743877,0.33775245986535474,0.5470222682547903,19310,0.6966856551009839,0.6622475401346453,0.4783886690011299,0.06279681693961735,0.3783531848783014,,0.9423096841015018,,0.3204039357845676,snv,vaf_bin,IL_T_1,strict,shared3,union_hc,10-20%,
,36366,3,27235,0.7489138206016609,0.7444308413988024,0.7533442182065034,0.7702524335918165,0.8397220847311592,36366,0.2510861793983391,0.22974756640818347,0.8280453479687195,0.3781404712220445,0.7661826981246219,,0.9821261617994831,,0.7708573942693725,snv,vaf_bin,IL_T_1,strict,shared3,union_hc,>=20%,
,68476,3,33691,0.4920117997546586,0.48826785600228584,0.49575663972237427,0.5260821309655938,0.6726979769067508,68476,0.5079882002453414,0.4739178690344062,0.6430040703697474,0.23093409465684245,0.5409048425725802,,0.9671855832700508,,0.5100035048776214,snv,lc,IL_T_1,strict,shared3,union_hc,,False
,40889,3,2005,0.049035192839149894,0.046984169136117956,0.051170943485797885,0.07055687348675684,0.3731973554419689,40889,0.9509648071608501,0.9294431265132431,0.16482886447926529,-0.355107698742991,0.12573063660153097,,0.9329648560737607,,0.06089657365061508,snv,lc,IL_T_1,strict,shared3,union_hc,,True
,5398,3,15,0.0027788069655427937,0.001684762745431405,0.004580037708020304,0.08280844757317525,0.36186241817957265,5398,0.9972211930344572,0.9171915524268247,0.10310152240952293,-0.4395025598920956,0.26380140792886253,,0.7410151908114117,,0.08077065579844386,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,<5%,False
,4005,3,0,0.0,0.0,0.0009582466306423082,0.007740324594257179,0.33591344153141905,4005,1.0,0.9922596754057428,0.007894346789859662,-0.4942617271725794,0.1895131086142322,,0.813732833957553,,0.0044943820224719105,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,<5%,True
,24076,3,2460,0.10217644126931384,0.09841384482905684,0.10606596735081285,0.14001495264994185,0.41406379797308523,24076,0.8978235587306862,0.8599850473500581,0.3018315609555131,-0.2335369107146547,0.1527662402392424,,0.9829290579830536,,0.10649609569695963,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,5-10%,False
,20210,3,129,0.006382978723404255,0.005374931024562648,0.007578641375523363,0.02607619990103909,0.34415305954148107,20210,0.9936170212765958,0.973923800098961,0.04862803026654606,-0.467383516451656,0.05690252350321623,,0.9668975754576942,,0.008659079663532904,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,5-10%,True
,10623,3,5561,0.5234867739809846,0.5139823757872231,0.5329741918752982,0.5628353572437165,0.6954407104082337,10623,0.47651322601901536,0.43716464275628353,0.6646330570840903,0.25006824518477094,0.5710251341428975,,0.9748658571025134,,0.5404311399792903,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,10-20%,False
,8687,3,296,0.03407390353401635,0.03046012244486676,0.038099574754067875,0.06250719465868539,0.3655270327309006,8687,0.9659260964659837,0.9374928053413146,0.11158515750215313,-0.38832140908770296,0.1427420283181766,,0.9024979854955681,,0.05134108437895706,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,10-20%,True
,28379,3,25655,0.9040135311321752,0.9005314255909641,0.9073862747305309,0.9241692801014835,0.942727603744553,28379,0.0959864688678248,0.0758307198985165,0.9352631865704485,0.40740609193188027,0.9116247929807252,,0.9939744177032312,,0.9225836005497022,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,>=20%,False
,7987,3,1580,0.19782145987229247,0.18923130047048797,0.20670215348739102,0.22336296481782897,0.47372814156337384,7987,0.8021785401277075,0.776637035182171,0.38131256475846326,-0.07253247974951962,0.24940528358582698,,0.9400275447602354,,0.2317515963440591,snv,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,>=20%,True
all,20225,3,1345,0.06650185414091471,0.0631496955453558,0.07001865541060354,0.09666254635352287,0.3877214668314792,20225,0.9334981458590853,0.9033374536464771,0.15474298495163905,-0.3107604378378144,0.22932014833127318,,0.8572064276885043,,0.07663782447466007,indel,all,IL_T_1,strict,shared3,union_hc,,
,9994,3,26,0.002601560936561937,0.001776054360222914,0.0038092971429685516,0.029917950770462276,0.3441731705690081,9994,0.9973984390634381,0.9700820492295377,0.014680210957021171,-0.472927048305374,0.2555533319991995,,0.7741644986992195,,0.002801681008605163,indel,vaf_bin,IL_T_1,strict,shared3,union_hc,<5%,
,3959,3,182,0.04597120484970952,0.039876176657752734,0.05294647664368931,0.07350340995200809,0.3731582049339059,3959,0.9540287951502905,0.9264965900479919,0.16111589173263294,-0.3595315405634099,0.1308411214953271,,0.9383682748168729,,0.05026521848951755,indel,vaf_bin,IL_T_1,strict,shared3,union_hc,5-10%,
,2949,3,378,0.12817904374364192,0.11659575671944378,0.1407297615710505,0.16039335367921329,0.42952413247428506,2949,0.8718209562563581,0.8396066463207867,0.28908689637156465,-0.18599047897135335,0.22312648355374703,,0.9186164801627671,,0.14682943370634113,indel,vaf_bin,IL_T_1,strict,shared3,union_hc,10-20%,
,3323,3,759,0.22840806500150465,0.21445289933625372,0.2429904377322219,0.2684321396328619,0.4989467348781222,3323,0.7715919349984953,0.7315678603671382,0.4226149767449409,-0.028793811905995437,0.27324706590430337,,0.9557628648811315,,0.2678302738489317,indel,vaf_bin,IL_T_1,strict,shared3,union_hc,>=20%,
,4732,3,1057,0.22337278106508876,0.21173268840147136,0.23546164384884705,0.29839391377852914,0.5072555649478726,4732,0.7766272189349113,0.7016060862214708,0.3316742402116637,-0.03572105335620233,0.6126373626373627,,0.6718089602704987,,0.23732037193575656,indel,lc,IL_T_1,strict,shared3,union_hc,,False
,15493,3,288,0.018589040211708513,0.01657845616474787,0.020838294878455992,0.035048086232492094,0.3512123754814002,15493,0.9814109597882915,0.9649519137675079,0.07495053766947178,-0.43567877938175453,0.11224423933389273,,0.9138320531853095,,0.027560833924998387,indel,lc,IL_T_1,strict,shared3,union_hc,,True
,2386,3,23,0.009639564124056999,0.006431944715056693,0.014423605613076453,0.10268231349538977,0.37077395920648226,2386,0.990360435875943,0.8973176865046102,0.04704367758240058,-0.41499894257938336,0.7095557418273261,,0.3922883487007544,,0.010477787091366304,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,<5%,False
,7608,3,3,0.0003943217665615142,0.0001341138426288605,0.0011588004769790081,0.007097791798107256,0.3358307045215563,7608,0.9996056782334385,0.9929022082018928,0.003674407985611219,-0.49385438035880364,0.11317034700315458,,0.8939274447949527,,0.0003943217665615142,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,<5%,True
,681,3,164,0.24082232011747431,0.2102193134858093,0.2743329205336227,0.3465491923641703,0.5291238374938815,681,0.7591776798825257,0.6534508076358296,0.4044681901913238,-0.01568290698725485,0.39941262848751835,,0.9353891336270191,,0.2525697503671072,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,5-10%,False
,3278,3,18,0.005491153142159854,0.003476290425992,0.008663680173017637,0.016778523489932886,0.3407565588773642,3278,0.9945088468578401,0.9832214765100671,0.03505198630931364,-0.4756975443384675,0.075045759609518,,0.938987187309335,,0.00823672971323978,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,5-10%,True
,538,3,331,0.6152416356877324,0.5734499673057648,0.6553992615256415,0.6654275092936803,0.7602230483271376,538,0.3847583643122677,0.3345724907063197,0.7280396655402375,0.29641212259055,0.6840148698884758,,0.9423791821561338,,0.654275092936803,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,10-20%,False
,2411,3,47,0.019493985897967647,0.014691475503020902,0.02582524598331457,0.047698050601410205,0.355730678833126,2411,0.9805060141020323,0.9523019493985898,0.08457397112101438,-0.42606799897916464,0.12028204064703442,,0.9133139776026545,,0.03359601824968893,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,10-20%,True
,1127,3,539,0.4782608695652174,0.4492203230970789,0.5074491113158582,0.5084294587400178,0.6622301094350783,1127,0.5217391304347826,0.49157054125998223,0.6376425214628547,0.2224965955373184,0.5022182786157942,,0.9751552795031055,,0.5093167701863354,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,>=20%,False
,2196,3,220,0.10018214936247723,0.0883143519178039,0.1134463054427641,0.145264116575592,0.41514875531268974,2196,0.8998178506375227,0.854735883424408,0.2646519519861807,-0.2353334209531167,0.1557377049180328,,0.9458105646630237,,0.14389799635701275,indel,vaf_bin+lc,IL_T_1,strict,shared3,union_hc,>=20%,True
all,125967,3,36261,0.28786110648026864,0.2853672971702166,0.2903678540673741,0.3172418173013567,0.5350343079272085,125967,0.7121388935197314,0.6827581826986433,0.45481999561195674,0.04579670839928335,0.38801432121111085,,0.9135884795224146,,0.3035001230480999,snv,all,NV_T_1,strict,shared3,union_hc,,
,11096,3,14,0.0012617159336697908,0.0007517525276221174,0.0021168883389004146,0.06759192501802451,0.35628454698389805,11096,0.9987382840663303,0.9324080749819755,0.07195818912840833,-0.45157514037361396,0.30046863734679163,,0.7043078586878154,,0.06407714491708724,snv,vaf_bin,NV_T_1,strict,shared3,union_hc,<5%,
,55193,3,3085,0.05589476926421829,0.05400902516890686,0.057842328924001804,0.08359755766129763,0.37983077564183865,55193,0.9441052307357817,0.9164024423387024,0.17290941573995533,-0.33597640482472196,0.14817096370916602,,0.9329987498414654,,0.058322613374884494,snv,vaf_bin,NV_T_1,strict,shared3,union_hc,5-10%,
,23123,3,5823,0.2518271850538425,0.24627400144936482,0.25746281360876705,0.27864031483804,0.5101558332972942,23123,0.7481728149461575,0.7213596851619599,0.3960931438425182,0.0020245181815204964,0.39605587510271156,,0.8694373567443671,,0.2649742680448039,snv,vaf_bin,NV_T_1,strict,shared3,union_hc,10-20%,
,36555,3,27339,0.7478867459991794,0.7434095199107557,0.752311878165096,0.7702092736971686,0.8393653398987827,36555,0.2521132540008207,0.22979072630283134,0.8263416131564568,0.376718649109497,0.7716317877171386,,0.9757351935439749,,0.7707290384352345,snv,vaf_bin,NV_T_1,strict,shared3,union_hc,>=20%,
,59425,3,34229,0.5760033655868743,0.5720252245845289,0.5799716809290866,0.612957509465713,0.7296536250175291,59425,0.4239966344131258,0.3870424905342869,0.7041250705072132,0.28352035036458695,0.6259823306689104,,0.9615313420277661,,0.6014472023559108,snv,lc,NV_T_1,strict,shared3,union_hc,,False
,66542,3,2032,0.030537104385200325,0.029256648370518695,0.03187176130385472,0.053154398725616905,0.36123050103693904,66542,0.9694628956147997,0.9468456012743831,0.08738640091787053,-0.40049432444225314,0.17549818159959124,,0.8707733461573142,,0.03741997535391182,snv,lc,NV_T_1,strict,shared3,union_hc,,True
,4442,3,14,0.0031517334533993696,0.0018783946728207015,0.005283682318818223,0.1560108059432688,0.38638751313222275,4442,0.9968482665466006,0.8439891940567312,0.13596235426571077,-0.4014917047144892,0.3779828905898244,,0.6280954524988743,,0.15308419630796938,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,<5%,False
,6654,3,0,0.0,0.0,0.0005769826218383045,0.008566275924256087,0.33618875864141873,6654,1.0,0.9914337240757439,0.007236923041191526,-0.49365726296852197,0.24872257288848812,,0.7551848512173129,,0.0046588518184550645,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,<5%,True
,17914,3,2928,0.16344758289605896,0.15810497204007942,0.1689345026805756,0.20040192028580997,0.45461650106062296,17914,0.836552417103941,0.7995980797141901,0.37199603195313286,-0.12466897449458003,0.21569722005135647,,0.9794015853522384,,0.16875069777827398,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,5-10%,False
,37279,3,157,0.004211486359612651,0.0036032410412291443,0.004921899382194685,0.02746854797607232,0.34389334477856165,37279,0.9957885136403873,0.9725314520239277,0.022955188324817286,-0.4711184542070752,0.1157219882507578,,0.9107003943238821,,0.005257651761045093,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,5-10%,True
,8879,3,5547,0.6247325149228516,0.6146093518932304,0.634747794721212,0.6532267147201262,0.759319743214326,8879,0.37526748507714836,0.34677328527987383,0.7406521415070699,0.31552983342511337,0.6525509629462777,,0.9826557044712242,,0.6427525622254758,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,10-20%,False
,14244,3,276,0.019376579612468407,0.017239047314264292,0.02177328030232203,0.04514181409716372,0.35483946456987736,14244,0.9806234203875316,0.9548581859028363,0.0515637820369792,-0.4278457648751128,0.23616961527660768,,0.7988626790227464,,0.02948609941027801,snv,vaf_bin+lc,NV_T_1,strict,shared3,union_hc,10-20%,True
