all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_TNscope,rate_lancet,rate_muTect2,rate_somaticSniper,rate_strelka,vtype,grouping,purity,denom,callerset,vaf_bin,lc
,3108,4,1445,0.4649292149292149,0.4474482471636236,0.48249676999588936,0.7982625482625483,0.7882882882882883,3108,0.5350707850707851,0.11003861003861004,0.6929751104962006,0.15267911419887076,0.9021879021879022,0.8362290862290862,0.5466537966537967,,0.868082368082368,indel,vaf_bin+lc,0.2,union,native,>=20%,False
,5874,4,517,0.08801498127340825,0.08103635046585947,0.09553211707305956,0.2950289410963568,0.4804221995233231,5874,0.9119850187265918,0.4613551242764726,0.31395719806635997,0.0052846108046401595,0.7044603336738168,0.32039496084439906,0.29111338100102147,,0.6057201225740552,indel,vaf_bin+lc,0.2,union,native,>=20%,True
all,121036,4,70590,0.5832149112660696,0.5804347674312478,0.5859897730937267,0.8098334379853928,0.8217802967712086,121036,0.4167850887339304,0.1059271621666281,0.7617075542287566,0.24062429530570834,0.9168263987573945,0.7751743282990184,0.7428120559172477,,0.8523084041111736,snv,all,0.2,union,shared4,,
,8226,4,1919,0.23328470702650134,0.22427116627881227,0.2425472381879022,0.3549720398735716,0.5423352783856066,8226,0.7667152929734986,0.4189156333576465,0.44759712416481845,0.15183333711348984,0.4764162411864819,0.4613420860685631,0.8533916849015317,,0.37819110138584977,snv,vaf_bin,0.2,union,shared4,<5%,
,18294,4,10668,0.5831420137750082,0.5759807358822151,0.590268381908319,0.7475675084727234,0.7965863124521702,18294,0.4168579862249918,0.14436427243905106,0.7511273027414863,0.30126767691735906,0.8882693779381218,0.6790204438613753,0.8589701541489013,,0.760085273860282,snv,vaf_bin,0.2,union,shared4,5-10%,
,39715,4,24620,0.6199169079692811,0.6151315882858585,0.6246790318168259,0.8403877628100214,0.8443283394183558,39715,0.3800830920307189,0.08299131310587939,0.7846286315481875,0.22848906614358047,0.9483822233413068,0.7824499559360443,0.7528389777162281,,0.8936422006798439,snv,vaf_bin,0.2,union,shared4,10-20%,
,54801,4,33383,0.6091677159175928,0.6050749606613335,0.6132451672965273,0.8767540738307695,0.8557964270724987,54801,0.3908322840824073,0.06273608145836755,0.7840671431274293,0.1673975214676464,0.9695990949070272,0.8491085929088885,0.6801700698892356,,0.9243079505848434,snv,vaf_bin,0.2,union,shared4,>=20%,
,7470,4,1874,0.2508701472556894,0.24116904480251639,0.26082734881816133,0.37657295850066935,0.5584672021419009,7470,0.7491298527443105,0.39357429718875503,0.46789901448852694,0.16280505099779186,0.47095046854083,0.49183400267737615,0.8730923694779117,,0.39799196787148594,snv,vaf_bin+lc,0.2,union,shared4,<5%,False
,756,4,45,0.05952380952380952,0.04478084422750651,0.07872052271072297,0.14153439153439154,0.38293650793650796,756,0.9404761904761905,0.6693121693121693,0.21117374087018703,-0.061726338237009286,0.5304232804232805,0.16005291005291006,0.6587301587301587,,0.18253968253968253,snv,vaf_bin+lc,0.2,union,shared4,<5%,True
,16235,4,10364,0.6383738835848476,0.6309511865983136,0.6457311131453957,0.8064675084693563,0.8383122882660918,16235,0.36162611641515247,0.09159223898983677,0.7888166471179997,0.27034048260499366,0.9069294733600246,0.7392054203880505,0.8959655066214968,,0.8111487526947952,snv,vaf_bin+lc,0.2,union,shared4,5-10%,False
,2059,4,304,0.14764448761534726,0.13297804016818904,0.16362326004539007,0.2831471588149587,0.4675813501699854,2059,0.8523555123846528,0.5604662457503643,0.351121163358886,0.09169723077846256,0.7411364740165128,0.20446818844099077,0.5672656629431763,,0.3574550752792618,snv,vaf_bin+lc,0.2,union,shared4,5-10%,True
,35275,4,23716,0.6723175053153791,0.6674008640664513,0.6771966197877246,0.8954500354358611,0.8820127569099929,35275,0.32768249468462085,0.0397165131112686,0.8192642120046485,0.16088637472149622,0.9685896527285613,0.8443940467753367,0.7877533664068037,,0.92731396172927,snv,vaf_bin+lc,0.2,union,shared4,10-20%,False
,4440,4,904,0.2036036036036036,0.19201774562585644,0.21570189865270434,0.4029279279279279,0.5449324324324324,4440,0.7963963963963964,0.42680180180180183,0.43187106743047404,0.13990095016471746,0.7878378378378378,0.2903153153153153,0.4754504504504504,,0.6261261261261262,snv,vaf_bin+lc,0.2,union,shared4,10-20%,True
,48831,4,31790,0.6510208678912985,0.646781503021576,0.6552364734765537,0.923675533984559,0.8862300587741394,48831,0.34897913210870146,0.029776166779300034,0.812412760040793,0.09623014752175031,0.9807294546497102,0.9009235936188077,0.7088120251479593,,0.9544551616800803,snv,vaf_bin+lc,0.2,union,shared4,>=20%,False
,5970,4,1593,0.26683417085427136,0.2557669741912107,0.2782012405344619,0.492964824120603,0.6068676716917923,5970,0.7331658291457287,0.3323283082077052,0.5066379169464799,0.17071446556294623,0.8785594639865997,0.42529313232830823,0.4458961474036851,,0.6777219430485762,snv,vaf_bin+lc,0.2,union,shared4,>=20%,True
all,14982,4,2882,0.19236417033773862,0.18613183866003885,0.1987542202689866,0.42864771058603657,0.5613736483780537,14982,0.8076358296622613,0.37551728741156054,0.4410058118758931,0.11373253406394461,0.6427713255907088,0.4955279668936057,0.47330129488719797,,0.6338940061407021,indel,all,0.2,union,shared4,,
,703,4,0,0.0,0.0,0.0054346823785680004,0.02844950213371266,0.3200568990042674,703,1.0,0.748221906116643,0.061538718185287666,-0.2343080737641408,0.008534850640113799,0.3584637268847795,0.8762446657183499,,0.03698435277382646,indel,vaf_bin,0.2,union,shared4,<5%,
,1312,4,174,0.1326219512195122,0.11533751292026129,0.15205143159287748,0.3742378048780488,0.5161966463414634,1312,0.8673780487804879,0.4420731707317073,0.3757861651682514,0.07041684119273699,0.29039634146341464,0.5975609756097561,0.7667682926829268,,0.4100609756097561,indel,vaf_bin,0.2,union,shared4,5-10%,
,3985,4,746,0.18720200752823088,0.1753943200023035,0.1996121760600749,0.4258469259723965,0.5611668757841907,3985,0.8127979924717691,0.3683814303638645,0.43715973082620047,0.10522059662781827,0.5774153074027604,0.4785445420326223,0.5169385194479298,,0.6717691342534504,indel,vaf_bin,0.2,union,shared4,10-20%,
,8982,4,1962,0.218436873747495,0.21001332919414106,0.22710115550056065,0.4691605433088399,0.5869516811400579,8982,0.781563126252505,0.33979069249610333,0.46735829239912996,0.12839452899721465,0.772879091516366,0.4988866622133155,0.37953685148073923,,0.6965041193498107,indel,vaf_bin,0.2,union,shared4,>=20%,
,489,4,0,0.0,0.0,0.007794512316163985,0.03885480572597137,0.3445807770961145,489,1.0,0.6605316973415133,0.0788658339713031,-0.21787637084118375,0.0081799591002045,0.46830265848670755,0.8548057259713702,,0.04703476482617587,indel,vaf_bin+lc,0.2,union,shared4,<5%,False
,214,4,0,0.0,0.0,0.017634195260581874,0.004672897196261682,0.26401869158878505,214,1.0,0.9485981308411215,0.016240602697531893,-0.30662546237767496,0.009345794392523364,0.10747663551401869,0.9252336448598131,,0.014018691588785047,indel,vaf_bin+lc,0.2,union,shared4,<5%,True
,892,4,162,0.18161434977578475,0.1576970778910902,0.20826216142818846,0.5022421524663677,0.6022982062780269,892,0.8183856502242153,0.27466367713004486,0.4516194532909769,0.06824672100030035,0.3632286995515695,0.7567264573991032,0.7668161434977578,,0.5224215246636771,indel,vaf_bin+lc,0.2,union,shared4,5-10%,False
,420,4,12,0.02857142857142857,0.016418204251796475,0.04927017578106019,0.10238095238095238,0.3333333333333333,420,0.9714285714285714,0.7976190476190477,0.1560791821187245,-0.1303571428571429,0.1357142857142857,0.25952380952380955,0.7666666666666667,,0.17142857142857143,indel,vaf_bin+lc,0.2,union,shared4,5-10%,True
,1936,4,669,0.3455578512396694,0.32469927401447557,0.3670281105710938,0.6926652892561983,0.7214617768595041,1936,0.6544421487603306,0.15237603305785125,0.6064917597755791,0.12157428177654934,0.6611570247933884,0.7877066115702479,0.6203512396694215,,0.8166322314049587,indel,vaf_bin+lc,0.2,union,shared4,10-20%,False
,2049,4,77,0.037579306979014154,0.03017251554698635,0.046716743554089134,0.17374328940946804,0.4097120546608102,2049,0.9624206930209859,0.5724743777452416,0.21463081293305816,-0.08230627051427551,0.49829184968277207,0.18643240605173256,0.4192288921425085,,0.5348950707662274,indel,vaf_bin+lc,0.2,union,shared4,10-20%,True
,3108,4,1445,0.4649292149292149,0.4474482471636236,0.48249676999588936,0.7982625482625483,0.7882882882882883,3108,0.5350707850707851,0.11003861003861004,0.6929751104962006,0.15267911419887076,0.9021879021879022,0.8362290862290862,0.5466537966537967,,0.868082368082368,indel,vaf_bin+lc,0.2,union,shared4,>=20%,False
,5874,4,517,0.08801498127340825,0.08103635046585947,0.09553211707305956,0.2950289410963568,0.4804221995233231,5874,0.9119850187265918,0.4613551242764726,0.31395719806635997,0.0052846108046401595,0.7044603336738168,0.32039496084439906,0.29111338100102147,,0.6057201225740552,indel,vaf_bin+lc,0.2,union,shared4,>=20%,True
all,53408,5,8894,0.16652935889754344,0.16339374055776532,0.1697129446430772,0.5048120131815458,0.5346352606351108,53408,0.8334706411024566,0.43982174955062914,0.5559557440928167,0.28237138638541565,0.5590173756740563,0.4886159376872379,0.5973449670461354,0.520745955662073,0.5074520671060515,snv,all,0.2,union_hc,native,,
,7508,5,0,0.0,0.0,0.000511387100187443,0.37906233351092167,0.44643047416089504,7508,1.0,0.39970697922216303,0.28171895916310075,0.05009788431250715,0.4861481086840703,0.47975492807671816,0.8657432072456047,0.0,0.40050612679808206,snv,vaf_bin,0.2,union_hc,native,<5%,
,13518,5,1,7.397544015386891e-05,1.3058601004973554e-05,0.0004189431229084192,0.8158011540168664,0.6764166296789467,13518,0.9999260245598461,0.11037135670957242,0.4879993182319418,-0.011024260195774993,0.9258026335256695,0.7418996893031513,0.9070868471667406,0.00014795088030773783,0.8071460275188638,snv,vaf_bin,0.2,union_hc,native,5-10%,
,19527,5,7005,0.3587340605315717,0.35203522850070235,0.3654884628552395,0.5640907461463615,0.607487069186255,19527,0.6412659394684284,0.4235161571157884,0.7036838410578692,0.44604393039983026,0.5911302299380345,0.5377170072207712,0.5684436933476724,0.7721616223690275,0.5679827930557689,snv,vaf_bin,0.2,union_hc,native,10-20%,
,12855,5,1888,0.1468689225982108,0.14085535937599147,0.15309347504469123,0.16118241929210425,0.3263943990665111,12855,0.8531310774017892,0.8344612991054065,0.6127836977814776,0.2206811757116636,0.16709451575262543,0.1528588098016336,0.15877090626215482,0.9904317386231039,0.16281602489303773,snv,vaf_bin,0.2,union_hc,native,>=20%,
,6935,5,0,0.0,5.421010862427522e-20,0.0005536167447392592,0.39567411679884645,0.4565825522710886,6935,1.0,0.3801009372746936,0.29097343833619477,0.05182669737116859,0.48695025234318673,0.505407354001442,0.8761355443403028,0.0,0.4144196106705119,snv,vaf_bin+lc,0.2,union_hc,native,<5%,False
,573,5,0,0.0,0.0,0.006659470747036246,0.17801047120418848,0.3235602094240838,573,1.0,0.6369982547993019,0.14884230223614064,-0.04455766295617192,0.47643979057591623,0.16928446771378708,0.7399650959860384,0.0,0.23211169284467714,snv,vaf_bin+lc,0.2,union_hc,native,<5%,True
,12107,5,1,8.259684480052862e-05,1.4580520065028273e-05,0.0004677525069633796,0.8725530684727844,0.7089947963987775,12107,0.9999174031551995,0.06112166515239118,0.5095592028970058,-0.06884480397764306,0.9448253076732469,0.8010242008755265,0.9416040307260263,0.00016519368960105725,0.8573552490294871,snv,vaf_bin+lc,0.2,union_hc,native,5-10%,False
,1411,5,0,0.0,2.168404344971009e-19,0.0027151160978107595,0.32884479092841956,0.3968816442239546,1411,1.0,0.5329553508150248,0.24092469779419984,0.04810202283028373,0.7625797306874557,0.23458540042523032,0.6109142452161588,0.0,0.37632884479092843,snv,vaf_bin+lc,0.2,union_hc,native,5-10%,True
,11500,5,6701,0.5826956521739131,0.5736569746692746,0.5916791008328457,0.9048695652173913,0.8548173913043478,11500,0.41730434782608694,0.08243478260869565,0.8163744977952987,0.2883283477719837,0.9168695652173913,0.8701739130434782,0.8993913043478261,0.6845217391304348,0.9031304347826087,snv,vaf_bin+lc,0.2,union_hc,native,10-20%,False
,8027,5,304,0.03787218138781612,0.03391250559178333,0.04227396402762081,0.0758689423196711,0.25314563348698144,8027,0.9621278186121839,0.9121714214525974,0.3550458550949544,-0.030305536766202932,0.12445496449482994,0.06141771521116233,0.0943067148374237,0.8977201943440887,0.08782857854740252,snv,vaf_bin+lc,0.2,union_hc,native,10-20%,True
,3624,5,1762,0.48620309050772625,0.4699536491801251,0.502481750454867,0.5264900662251656,0.61219646799117,3624,0.5137969094922737,0.4718543046357616,0.7781019196907116,0.5637978563091137,0.5292494481236203,0.5041390728476821,0.5115894039735099,0.9919977924944813,0.5240066225165563,snv,vaf_bin+lc,0.2,union_hc,native,>=20%,False
,9231,5,126,0.013649658758531037,0.011476818032766347,0.016227118191967236,0.01776622251110389,0.21419131188386956,9231,0.9863503412414689,0.9768172462355108,0.37913827511362463,-0.17609506124374122,0.024916043765572528,0.014949626259343516,0.020257826887661142,0.9898169212436356,0.02101614126313509,snv,vaf_bin+lc,0.2,union_hc,native,>=20%,True
all,2334,4,359,0.15381319622964867,0.13974683409805594,0.16901724230976917,0.32005141388174807,0.4875749785775493,2334,0.8461868037703514,0.5235646958011997,0.3756476566843267,0.10113015852490147,0.34575835475578404,0.5222793487574978,0.7626392459297343,,0.3196229648671808,indel,all,0.2,union_hc,native,,
,633,4,0,0.0,0.0,0.006032048899278254,0.0315955766192733,0.32424960505529227,633,1.0,0.7345971563981043,0.06525489692974089,-0.22989241356530207,0.00631911532385466,0.37282780410742494,0.8799368088467614,,0.037914691943127965,indel,vaf_bin,0.2,union_hc,native,<5%,
,898,4,152,0.16926503340757237,0.14615970854149044,0.19518793722237524,0.43875278396436523,0.5503897550111359,898,0.8307349665924276,0.4064587973273942,0.4246427980679787,0.10861553896643193,0.3351893095768374,0.6347438752783965,0.8262806236080178,,0.4053452115812918,indel,vaf_bin,0.2,union_hc,native,5-10%,
,572,4,174,0.3041958041958042,0.2679027874229889,0.3431012544555775,0.4982517482517482,0.6018356643356644,572,0.6958041958041958,0.3951048951048951,0.5383136177146607,0.23699712569230372,0.6048951048951049,0.5996503496503497,0.6853146853146853,,0.5174825174825175,indel,vaf_bin,0.2,union_hc,native,10-20%,
,231,4,33,0.14285714285714285,0.10356482229202513,0.19383351261620496,0.2077922077922078,0.408008658008658,231,0.8571428571428571,0.7186147186147186,0.3245529372151805,0.08743617222467368,0.6753246753246753,0.30303030303030304,0.3852813852813853,,0.2683982683982684,indel,vaf_bin,0.2,union_hc,native,>=20%,
,439,4,0,0.0,0.0,0.008674569067955145,0.04328018223234624,0.35022779043280183,439,1.0,0.642369020501139,0.08372766339431886,-0.21368361799306,0.00683371298405467,0.48519362186788156,0.8587699316628702,,0.05011389521640091,indel,vaf_bin+lc,0.2,union_hc,native,<5%,False
,194,4,0,0.0,0.0,0.019416854503563286,0.005154639175257732,0.2654639175257732,194,1.0,0.9432989690721649,0.01743187488006141,-0.3041276329983536,0.005154639175257732,0.11855670103092783,0.9278350515463918,,0.010309278350515464,indel,vaf_bin+lc,0.2,union_hc,native,<5%,True
,614,4,144,0.23452768729641693,0.20272791836804901,0.26962862982757874,0.5912052117263844,0.6506514657980456,614,0.7654723127035831,0.22312703583061888,0.5107506176595856,0.09002803621076481,0.4218241042345277,0.7996742671009772,0.8420195439739414,,0.5390879478827362,indel,vaf_bin+lc,0.2,union_hc,native,5-10%,False
,284,4,8,0.028169014084507043,0.014341384826445602,0.05459051574821769,0.10915492957746478,0.3336267605633803,284,0.971830985915493,0.8028169014084507,0.1564433857688808,-0.12582533701866738,0.14788732394366197,0.27816901408450706,0.7922535211267606,,0.11619718309859155,indel,vaf_bin+lc,0.2,union_hc,native,5-10%,True
,322,4,158,0.4906832298136646,0.43651299769696716,0.5450731392491551,0.7546583850931677,0.7732919254658385,322,0.5093167701863354,0.15217391304347827,0.7047241397277206,0.22941079386037308,0.7639751552795031,0.8322981366459627,0.7546583850931677,,0.7422360248447205,indel,vaf_bin+lc,0.2,union_hc,native,10-20%,False
,250,4,16,0.064,0.039774745277095874,0.10142149188293179,0.168,0.381,250,0.936,0.708,0.23009458838049138,-0.03601750911992194,0.4,0.3,0.596,,0.228,indel,vaf_bin+lc,0.2,union_hc,native,10-20%,True
,40,4,27,0.675,0.5201774618987768,0.799154977682173,0.75,0.8,40,0.325,0.225,0.8138272585641007,0.4791666666666665,0.875,0.775,0.775,,0.775,indel,vaf_bin+lc,0.2,union_hc,native,>=20%,False
,191,4,6,0.031413612565445025,0.014475082091587845,0.06682927128667582,0.09424083769633508,0.32591623036649214,191,0.9685863874345549,0.8219895287958116,0.15337507379550727,-0.1339701849469071,0.6335078534031413,0.20418848167539266,0.3036649214659686,,0.16230366492146597,indel,vaf_bin+lc,0.2,union_hc,native,>=20%,True
all,35301,4,22948,0.6500665703521147,0.6450751061733361,0.6550253775622427,0.760941616384805,0.8141199966006629,35301,0.3499334296478853,0.15452820033426815,0.7926785585296932,0.37534925964433835,0.8457550777598368,0.7392425143763632,0.9037421036231268,,0.7677402906433245,snv,all,0.2,union_hc,shared4,,
,7508,4,1898,0.25279701651571657,0.2430942803372437,0.2627525855279529,0.37906233351092167,0.5580380927011188,7508,0.7472029834842834,0.39970697922216303,0.4695315986051678,0.1678412121970477,0.4861481086840703,0.47975492807671816,0.8657432072456047,,0.40050612679808206,snv,vaf_bin,0.2,union_hc,shared4,<5%,
,13517,4,9146,0.6766294296071613,0.6686946276767917,0.6844638657899663,0.8158615077310054,0.8455463490419471,13517,0.3233705703928387,0.11030554117037804,0.8132733992246899,0.33386748190605203,0.9258711252496856,0.7419545757194643,0.9071539542797958,,0.8072057409188429,snv,vaf_bin,0.2,union_hc,shared4,5-10%,
,12039,4,10016,0.8319627876069441,0.8251781826148894,0.8385356117858151,0.9094609186809536,0.9185563585015367,12039,0.1680372123930559,0.06719827228175097,0.9087855329079056,0.41245778875161615,0.958800564830966,0.872165462247695,0.922003488661849,,0.9212559182656367,snv,vaf_bin,0.2,union_hc,shared4,10-20%,
,2237,4,1888,0.8439874832364774,0.8283620579174804,0.8584335178882003,0.9114886008046491,0.9216584711667412,2237,0.15601251676352257,0.06884219937416182,0.9154753911937942,0.43712046531020166,0.9602145730889584,0.8784085829235584,0.9123826553419758,,0.9356280733124721,snv,vaf_bin,0.2,union_hc,shared4,>=20%,
